Order Date,Ship Date,Sales,Quantity,Discount,Profit
01/02/2021,01/06/2021,248.0675261372569,11,0.0,58.47258710978182
09/07/2020,09/13/2020,101.63876140356425,6,0.0,20.071444712816874
05/08/2022,05/13/2022,3138.483409114038,6,0.15,684.6137771820214
05/05/2022,05/07/2022,486.892858266091,1,0.5,-43.386188404016934
04/08/2023,04/10/2023,7802.104760544994,13,0.3,835.9254579953143
01/18/2023,01/25/2023,467.0977022344028,2,0.1,117.1746470466889
07/14/2021,07/18/2021,736.9205149303518,4,0.1,225.839258497477
10/20/2020,10/22/2020,1889.5531764813625,6,0.5,109.12413504007638
07/07/2022,07/09/2022,4451.821395580026,6,0.1,735.9881976906793
03/19/2023,03/26/2023,368.45788419102945,1,0.0,121.71639662513026
03/01/2023,03/05/2023,2102.5490134243446,8,0.4,356.42406338532084
03/08/2021,03/14/2021,248.66923708194733,2,0.0,60.50845852310264
02/28/2020,03/02/2020,2096.8760415564725,13,0.0,212.51888093007125
08/26/2022,09/01/2022,2433.8393360719824,5,0.15,704.0498664267428
04/15/2022,04/20/2022,446.5183371638103,4,0.0,66.8136986134436
07/17/2020,07/22/2020,1050.12831773971,5,0.0,144.81022878376865
08/02/2020,08/04/2020,1211.6512688588261,5,0.0,233.0048642597545
06/16/2022,06/21/2022,4045.3675909334465,10,0.1,663.42055815226
04/16/2021,04/19/2021,220.62337792959943,8,0.5,19.814849528204824
09/03/2020,09/05/2020,5047.732619760092,10,0.0,1094.1213624072675
01/16/2021,01/23/2021,6505.713636310985,7,0.0,745.8563219384038
09/17/2022,09/22/2022,410.6282940945826,12,0.0,119.40598733867921
06/16/2023,06/23/2023,7552.6326970091495,14,0.15,1709.6615719684564
07/15/2022,07/16/2022,6029.884378800194,9,0.2,1472.8974034253436
10/22/2023,10/23/2023,3832.0348094842248,12,0.0,841.7440925732224
04/06/2023,04/07/2023,1542.236955259359,11,0.0,194.04629387786318
07/13/2021,07/20/2021,584.615606551533,13,0.15,111.61404184434032
12/10/2022,12/11/2022,582.7176259573,1,0.1,50.288073554648555
11/19/2021,11/25/2021,3340.2722185606663,6,0.0,351.13808999238216
01/14/2021,01/15/2021,1422.0122310484655,6,0.0,474.34778906428426
04/18/2021,04/20/2021,1666.602269110861,2,0.0,368.35773348328377
01/08/2023,01/12/2023,4059.83208746951,11,0.5,30.455039967532308
11/27/2021,12/03/2021,1588.5211839667256,8,0.3,236.4589409136453
10/22/2023,10/26/2023,3627.9810846527407,6,0.2,436.476236775239
06/29/2022,07/01/2022,1944.590889516389,11,0.3,-67.40053580641688
08/17/2022,08/19/2022,7056.553787376052,13,0.2,535.049764510316
04/22/2021,04/25/2021,764.1575439788437,10,0.4,-31.863568157866286
09/30/2022,10/06/2022,6257.8536182988755,9,0.0,2460.7019747455324
07/14/2022,07/18/2022,2463.8667479243763,10,0.0,792.9995442170525
12/14/2023,12/15/2023,2306.978642797188,5,0.2,312.51486064448784
12/07/2021,12/09/2021,1138.6571375551914,7,0.1,78.57897835715104
05/22/2023,05/23/2023,4372.243668553637,6,0.0,589.1823808766385
10/24/2023,10/28/2023,772.978565140333,11,0.0,265.8040393116172
05/03/2022,05/10/2022,868.818044673458,5,0.0,333.3087743810725
02/11/2023,02/17/2023,1153.7706904327688,6,0.0,126.2283462394652
10/13/2022,10/18/2022,203.72059998183428,4,0.0,76.01205441492078
01/23/2022,01/30/2022,2018.4184556963364,3,0.1,331.36196958480195
05/17/2021,05/24/2021,8928.401115202054,13,0.3,125.7993699270508
03/27/2022,04/01/2022,624.4910484220525,1,0.2,19.15295761908638
08/10/2021,08/12/2021,603.4179497508201,1,0.3,109.53525179518745
08/27/2023,08/30/2023,66.97985168655642,6,0.3,6.073273841196909
12/08/2021,12/09/2021,1773.6776979158624,14,0.0,620.303218961589
12/03/2022,12/05/2022,5070.871223117224,9,0.0,851.1312626731467
12/09/2023,12/12/2023,7824.721567569806,8,0.0,2375.3539426168336
06/23/2023,06/24/2023,4781.561772511595,12,0.4,-308.7143087036271
01/12/2023,01/16/2023,760.7906536013938,2,0.0,96.56350985335851
07/25/2020,08/01/2020,1113.7522494718412,9,0.2,44.57231502588234
05/30/2020,06/06/2020,1290.458699510594,8,0.0,442.2019860571041
10/29/2021,11/03/2021,3100.6556304663736,14,0.4,299.7897441875896
06/11/2021,06/14/2021,10033.409335187942,14,0.0,1502.896032308181
06/13/2020,06/14/2020,348.60922416315697,12,0.3,22.81008134579374
07/05/2022,07/07/2022,7682.902339923199,9,0.0,2528.4877433896677
03/14/2023,03/15/2023,3768.5436853316305,4,0.0,699.8272934191652
10/06/2022,10/08/2022,7208.419196996736,9,0.1,2352.677468650096
02/06/2020,02/13/2020,913.8966403029241,2,0.5,113.67122942256434
11/28/2020,12/03/2020,294.6748735017489,13,0.1,63.611537936268995
02/06/2021,02/11/2021,586.8086356742381,1,0.4,52.57352403128907
02/17/2021,02/18/2021,3876.0128549110323,13,0.2,759.5648204385138
02/14/2020,02/15/2020,6268.235811706966,9,0.2,486.0423729291103
11/26/2023,11/28/2023,1949.40781992618,10,0.0,408.5888935820677
07/24/2020,07/26/2020,3616.483881884916,8,0.0,509.137038680153
03/02/2020,03/05/2020,376.05921316415817,7,0.0,141.94783802254582
02/23/2021,03/02/2021,347.7266581207929,14,0.5,23.351525171945894
05/17/2022,05/20/2022,6134.981708452622,13,0.5,-834.9288024610081
03/30/2022,04/02/2022,5200.003496983992,8,0.2,857.0449985124856
01/19/2020,01/20/2020,6414.333407635864,12,0.0,1301.6101361672156
12/30/2020,01/05/2021,530.2035918288924,1,0.0,182.70092742064273
08/16/2023,08/22/2023,5258.869506039971,14,0.5,-246.4304864815384
10/27/2022,11/02/2022,3134.2688437930665,9,0.0,919.1087842579088
03/03/2021,03/09/2021,6419.704898067993,12,0.3,-1.7840357538251193
02/14/2023,02/17/2023,4901.582961933396,10,0.0,1311.7942125785135
08/02/2021,08/03/2021,7056.920517705853,11,0.0,1327.8705285460323
06/29/2021,07/05/2021,6080.641280293332,9,0.3,-3.2438597166852556
11/20/2020,11/25/2020,5719.228823340707,12,0.0,1634.428311016978
02/24/2020,02/28/2020,4666.426744638842,11,0.0,1360.6943872578825
02/16/2022,02/21/2022,4080.1125699087524,9,0.5,591.641351435066
09/18/2022,09/19/2022,9984.279324137346,13,0.15,2253.76952224228
02/11/2020,02/12/2020,11115.938566480654,14,0.2,1719.7799984373216
08/13/2023,08/17/2023,2665.700972713086,6,0.2,729.8322807387764
08/18/2020,08/20/2020,1403.275702465347,4,0.0,489.0194745516194
03/28/2021,03/30/2021,3223.8201130970456,13,0.0,853.0997981364845
01/28/2021,01/30/2021,87.51078676429036,2,0.0,22.17564670771673
10/13/2023,10/16/2023,8024.074717656544,11,0.0,3069.9368101399414
02/25/2023,02/27/2023,964.565647992369,4,0.0,275.0344289141953
11/21/2021,11/28/2021,3419.2170676910437,7,0.2,732.1697753360135
11/29/2023,12/02/2023,917.4264417107515,1,0.0,115.5991377334766
01/26/2021,01/29/2021,11313.46650871492,14,0.15,2720.794639425421
05/01/2023,05/03/2023,129.2942937645649,9,0.0,23.19598493458163
08/26/2021,08/28/2021,971.7128431877784,3,0.0,130.85218947521693
05/30/2022,06/03/2022,10907.05523921747,13,0.0,3870.91207901089
01/06/2023,01/12/2023,4923.834855011981,13,0.3,774.8014864297203
03/25/2020,03/29/2020,3237.734584589325,4,0.0,719.6489792122597
11/19/2022,11/22/2022,9231.732540103234,12,0.1,1656.4037759091066
02/18/2020,02/22/2020,1904.8498204031157,5,0.15,160.2651428349699
03/14/2023,03/17/2023,4384.717303734452,12,0.0,451.03525490010514
03/09/2020,03/10/2020,5392.283520663237,13,0.1,834.7672353610733
12/17/2022,12/20/2022,1181.2810510764423,3,0.4,-65.5323838674397
11/27/2021,11/30/2021,1344.5552208886206,4,0.1,237.33825052343354
04/23/2021,04/27/2021,3886.1920290538756,5,0.0,1360.740526006953
03/30/2022,04/05/2022,9230.519230631355,12,0.15,548.535688222083
08/12/2023,08/13/2023,260.5392811234253,1,0.1,20.19858931848218
04/09/2023,04/14/2023,13514.75646825496,14,0.0,5008.983190517518
05/26/2020,05/31/2020,5638.481948322517,9,0.0,1824.2849863690797
08/22/2023,08/28/2023,8793.870835075435,10,0.0,1019.393946550313
10/12/2022,10/17/2022,1467.4045219519976,13,0.0,181.76907915946776
08/31/2021,09/01/2021,2589.8414568567637,10,0.0,791.1376939453902
03/21/2021,03/23/2021,4261.515552297462,13,0.0,899.6198283764141
08/08/2020,08/09/2020,4337.115015278754,14,0.0,1375.9583636587854
11/02/2023,11/06/2023,504.39912609113026,4,0.3,35.981927425192204
07/13/2023,07/20/2023,9608.184265447902,13,0.15,3029.8064530649553
04/04/2020,04/07/2020,2673.8839252229236,9,0.3,423.3426288183084
09/18/2020,09/21/2020,3468.596077231633,4,0.1,221.9371815858397
06/15/2022,06/19/2022,8226.92700371144,14,0.0,1638.396893325093
12/30/2022,01/03/2023,147.01068928841445,1,0.0,39.55790910216307
08/06/2020,08/13/2020,4623.743566979188,12,0.3,-34.39098176310872
04/01/2020,04/08/2020,4968.048481235,5,0.0,500.5611400118988
05/06/2020,05/09/2020,7403.759612967668,13,0.0,916.5294654157925
03/20/2020,03/27/2020,106.65586510440282,9,0.0,27.440318937338564
06/15/2023,06/22/2023,2801.247313663545,3,0.0,811.4555938343465
09/09/2022,09/16/2022,1212.7273103345372,5,0.0,155.07266931144613
10/27/2023,11/02/2023,2074.9312876148015,3,0.0,621.539353545338
07/04/2022,07/06/2022,6239.152240870659,12,0.0,1779.014694676344
04/30/2021,05/07/2021,847.057519144817,3,0.15,260.0204797288687
11/24/2021,11/26/2021,289.8131284396248,1,0.0,102.07295110761675
01/25/2020,01/27/2020,1580.102848599457,2,0.15,486.6283179586464
06/04/2020,06/08/2020,1643.05194652915,2,0.1,558.3621005617701
09/23/2021,09/30/2021,4195.828282391255,9,0.1,764.6584908343972
12/16/2022,12/19/2022,1861.3717050585146,7,0.0,458.5921115238652
01/19/2020,01/25/2020,801.4940053220002,8,0.1,107.79019607130911
11/08/2023,11/11/2023,330.0212380609895,2,0.0,83.34017109850042
05/01/2023,05/08/2023,4743.2628763487855,9,0.0,688.7901175014085
08/24/2020,08/27/2020,3682.594433386663,13,0.1,925.9120972168129
11/11/2023,11/18/2023,154.9423825120714,3,0.0,16.653170148126485
12/20/2023,12/26/2023,4606.157114579891,10,0.0,786.2172512601436
10/03/2020,10/04/2020,9733.456194015716,13,0.0,1580.922647269459
06/04/2023,06/10/2023,1785.5563296007754,2,0.0,680.9517633423902
01/14/2022,01/15/2022,7073.174462715102,12,0.0,1014.7920572063032
07/05/2021,07/10/2021,363.0296013020108,1,0.5,42.5589168289201
09/08/2023,09/09/2023,3333.8678954065476,9,0.0,457.7649540654093
03/22/2023,03/24/2023,4010.2063793981606,8,0.0,1183.8506026328503
09/30/2021,10/02/2021,8092.252996791465,13,0.15,978.8857802944573
08/24/2020,08/30/2020,7449.89278000543,12,0.15,892.50244867099
09/24/2022,09/26/2022,2839.85461269714,11,0.4,566.4979752509435
02/24/2020,02/26/2020,1535.0458707996706,4,0.3,27.343553103652116
12/30/2023,01/04/2024,5177.854002470575,7,0.2,314.6479375485195
11/14/2021,11/16/2021,3814.0657733628077,12,0.5,102.21858267194914
04/18/2020,04/22/2020,9046.084312016132,14,0.0,2914.881022556169
04/22/2023,04/26/2023,2006.2739281268414,3,0.15,641.5088111467045
10/23/2023,10/27/2023,260.54840144090747,3,0.3,41.79825121581583
05/06/2023,05/07/2023,1794.0285256896166,4,0.15,347.25452932610295
10/26/2023,11/01/2023,959.8374189082722,2,0.5,-26.16563324631165
01/07/2021,01/13/2021,5152.613035560731,14,0.0,1435.1771086985905
08/30/2022,09/02/2022,3019.7688495787015,10,0.0,846.2917270370199
07/19/2020,07/24/2020,1210.39177189742,4,0.5,-102.50390553835103
04/28/2022,05/02/2022,2289.0823031965037,10,0.0,689.8437223079537
05/23/2021,05/27/2021,1344.92569190019,3,0.2,82.48044243005499
09/07/2023,09/09/2023,1312.7639259925134,8,0.0,324.2348978550894
10/01/2020,10/05/2020,5460.3581689501625,11,0.15,562.2031390687058
07/29/2020,07/31/2020,727.6264701704708,2,0.4,-4.481955588390547
05/18/2021,05/20/2021,4666.381216443542,11,0.0,1326.0133802390976
02/15/2023,02/18/2023,3500.2706506587147,9,0.0,417.74167142219613
12/03/2021,12/04/2021,759.0110868493344,3,0.0,78.64147616271532
02/11/2020,02/13/2020,945.3166373147235,4,0.3,-10.222651408257482
11/10/2020,11/12/2020,5234.970078202277,13,0.2,264.9527946611767
02/26/2022,03/04/2022,2551.8231201881003,10,0.0,406.66335643453704
11/24/2020,11/27/2020,10990.085662334015,14,0.0,3650.6791937530943
11/06/2022,11/08/2022,4983.614222387598,10,0.3,418.9096048557744
10/09/2020,10/14/2020,580.8868977965246,3,0.3,52.849577995561276
07/31/2022,08/01/2022,319.3824344115975,3,0.0,93.67494749336842
09/14/2020,09/19/2020,81.42590875298532,8,0.0,25.953094089634348
07/28/2021,08/01/2021,3844.810648689114,8,0.2,4.046681916712376
07/27/2021,07/28/2021,2565.226275172615,13,0.1,787.5696163626816
09/03/2021,09/07/2021,145.96819510340427,13,0.5,21.38878592466256
11/08/2022,11/14/2022,2192.9665073166148,6,0.0,299.43253650399055
04/16/2022,04/23/2022,3272.0868241604803,4,0.15,720.9198303791529
02/26/2021,03/05/2021,623.7390415981672,1,0.1,31.638617936923886
10/28/2023,11/04/2023,2062.04655814376,4,0.4,-175.87433085021965
01/27/2022,01/29/2022,1226.3336582249822,8,0.0,227.48526889049342
02/01/2022,02/04/2022,495.33163843945215,6,0.0,175.30838041917178
01/09/2023,01/14/2023,42.828931749250465,2,0.0,12.666668147125428
02/27/2021,03/03/2021,2007.8219009505135,3,0.3,168.14761428733644
03/04/2021,03/06/2021,3686.4084960001555,12,0.0,853.696791426184
11/12/2023,11/19/2023,3254.3692504221463,7,0.0,780.4500514694587
07/22/2020,07/27/2020,3965.726034920992,11,0.1,568.327929744698
07/14/2020,07/19/2020,8064.676026428238,11,0.0,2930.012571145577
12/28/2021,01/03/2022,1267.4609325328627,4,0.0,342.6716748294228
10/11/2020,10/17/2020,2160.393415151644,4,0.0,529.6960358544037
07/14/2020,07/21/2020,4231.412379800129,5,0.15,696.1645783413118
11/02/2020,11/06/2020,2877.586661317081,8,0.2,807.8765275359034
01/14/2020,01/21/2020,5446.4364878690285,14,0.3,910.0917948277488
03/15/2023,03/22/2023,4263.023366176926,14,0.4,-241.09798746189912
12/16/2022,12/18/2022,5636.080075882703,7,0.0,1302.447668159965
12/23/2021,12/26/2021,1974.0330539513227,9,0.2,170.7768825597825
02/18/2022,02/25/2022,893.6681799068449,5,0.0,353.9467531389322
05/18/2023,05/22/2023,756.5522266822134,1,0.0,169.93578663786167
06/12/2021,06/17/2021,1685.8480180198708,4,0.0,202.910405404656
03/08/2022,03/13/2022,5487.532493321522,6,0.0,1225.7150152334273
12/09/2020,12/10/2020,3886.306157612782,6,0.0,763.2902880421108
07/26/2023,08/02/2023,5118.297125351627,9,0.0,1432.4823542205575
07/27/2020,07/29/2020,677.8961163597563,10,0.15,62.92465800343185
10/02/2021,10/03/2021,9530.40121912346,13,0.0,1055.8931163977381
09/20/2023,09/26/2023,3101.309828360229,5,0.1,244.2719163661522
08/04/2023,08/07/2023,3218.356026211416,5,0.0,595.21652794669
09/08/2020,09/12/2020,1651.3825700099019,6,0.0,337.7024337371168
07/12/2023,07/19/2023,10419.9912130347,11,0.0,3650.489309796923
09/27/2020,10/02/2020,1970.631454574951,6,0.0,356.7254897312545
07/08/2022,07/10/2022,482.12594155918475,3,0.0,52.767679573832226
02/22/2021,02/27/2021,5035.378631266884,6,0.15,1305.271075191937
03/05/2022,03/12/2022,4792.216424528195,8,0.2,1249.212315282437
05/19/2023,05/25/2023,5047.668162035034,12,0.0,1250.2663723528751
10/20/2023,10/21/2023,5619.343599478918,6,0.0,1042.26556308848
01/04/2023,01/11/2023,841.7320852292964,12,0.3,152.89386915276717
09/06/2023,09/07/2023,1064.630646885214,11,0.0,109.30511962714998
12/25/2021,12/29/2021,3428.132542211498,5,0.0,1293.1206268592007
03/08/2021,03/10/2021,502.71928531664867,3,0.1,155.671799245332
04/18/2020,04/24/2020,780.2729020351486,1,0.15,147.04239950785424
10/02/2021,10/04/2021,3788.80012150147,5,0.1,504.94989761881243
12/06/2022,12/10/2022,1503.8570489288381,6,0.2,14.818202532996402
01/13/2021,01/19/2021,12459.31661025347,14,0.0,4983.067858471452
01/24/2023,01/30/2023,314.7528608235305,6,0.0,103.43475142781246
08/15/2022,08/16/2022,7744.120638941666,14,0.0,1561.315105851965
04/12/2020,04/13/2020,4493.794300664375,6,0.2,25.98128289388069
06/10/2022,06/11/2022,1799.3412132073163,3,0.3,255.1241256242361
05/03/2022,05/08/2022,1450.0503622519402,4,0.0,574.3231895396352
03/15/2023,03/18/2023,573.1251926468656,3,0.0,178.8848739698181
11/16/2022,11/23/2022,436.87036503941425,2,0.0,54.65873977322628
06/13/2021,06/14/2021,4154.90239438097,8,0.0,916.9184509635734
11/09/2021,11/12/2021,4205.636500786765,7,0.0,558.3194369174695
09/15/2022,09/18/2022,420.61311722826065,11,0.1,136.13066351550245
01/10/2023,01/12/2023,1677.6641745701568,8,0.5,-85.3522699825145
03/03/2021,03/07/2021,10817.082178337052,13,0.0,3461.606473496202
04/01/2022,04/06/2022,2699.3139644006346,6,0.0,338.5131562472847
03/31/2023,04/03/2023,1952.3200074390802,11,0.0,270.44397469909995
07/20/2022,07/27/2022,11463.74028106687,12,0.0,3483.215052688203
11/26/2023,12/01/2023,3830.578983380828,14,0.0,1352.3628672678644
11/27/2022,11/29/2022,4482.486304675232,7,0.2,270.8990010997144
05/25/2021,05/26/2021,201.85622467554552,1,0.0,45.518815602994216
01/27/2021,02/02/2021,2144.70500964687,10,0.5,76.83429376949108
12/13/2021,12/16/2021,2229.832414696787,5,0.1,644.1604584364349
05/08/2021,05/12/2021,1820.2641947595434,4,0.1,434.0583488807923
05/08/2023,05/14/2023,5213.091294196978,10,0.0,670.5483402624624
07/02/2023,07/04/2023,593.3800664713027,3,0.15,111.46395240041856
04/17/2023,04/22/2023,1041.5127334824538,2,0.0,380.55001021269686
06/30/2021,07/07/2021,6816.538768745673,14,0.0,2456.7290808398275
08/16/2021,08/17/2021,3032.8522301700086,14,0.0,835.5649902125307
01/23/2021,01/28/2021,5336.872077106837,9,0.4,1060.4837772482626
11/22/2023,11/26/2023,6935.262070869477,8,0.0,912.2443764671975
06/06/2020,06/09/2020,8887.00587512258,10,0.0,2164.6845133960614
10/24/2022,10/28/2022,1377.4306797581319,2,0.0,458.04679241088587
06/15/2020,06/20/2020,1009.7883623090338,6,0.0,143.70443132499688
08/17/2022,08/22/2022,1717.233429782254,3,0.0,672.854865747547
02/12/2021,02/18/2021,2469.6757059333368,3,0.0,509.28161601623697
12/06/2023,12/10/2023,205.4837761575476,5,0.15,26.72150605305736
05/12/2023,05/16/2023,3506.1927057832045,7,0.0,574.869361651074
07/12/2020,07/16/2020,2252.1052466918263,7,0.2,194.59369258897553
08/22/2020,08/23/2020,1936.0306447918535,11,0.2,335.4689431899409
12/18/2021,12/25/2021,3844.675037276645,10,0.0,879.6858189062244
03/19/2023,03/24/2023,885.2962821846825,1,0.1,95.62390880772436
03/28/2023,03/30/2023,6388.895859263807,11,0.2,1550.8532442758567
07/26/2023,07/27/2023,1823.9231698280123,7,0.15,79.65399354698455
03/26/2022,03/27/2022,3625.3439307478266,7,0.15,998.4045767355187
02/07/2021,02/08/2021,1220.1104538375505,6,0.2,100.63668363230454
06/11/2022,06/17/2022,3688.4128196041866,6,0.0,917.570145283107
11/08/2021,11/15/2021,9330.932234936858,13,0.2,1066.7062160117298
08/27/2023,09/03/2023,7297.004415260649,13,0.0,1978.8062837546056
03/08/2020,03/10/2020,1324.8118362566806,2,0.1,382.60168194391474
03/28/2020,04/01/2020,1376.4168261874015,3,0.0,546.1566056843848
08/04/2020,08/10/2020,1110.6536248234488,3,0.3,46.445028618089694
01/01/2020,01/06/2020,9075.616263575288,13,0.0,2415.396525863402
03/04/2023,03/07/2023,2076.4164352522525,3,0.15,342.19813084971247
10/06/2023,10/12/2023,1060.5709962563121,2,0.2,317.8302699333602
05/19/2020,05/22/2020,6159.61756589251,9,0.3,1186.7987040196617
09/09/2021,09/14/2021,3943.79693721744,6,0.2,469.8054315861143
05/12/2020,05/14/2020,1558.777205123593,2,0.0,378.882180956979
06/26/2020,07/03/2020,1777.9661827015518,3,0.3,42.29244305579962
03/20/2022,03/23/2022,2451.390021595897,10,0.15,616.7064735806932
10/13/2023,10/14/2023,2232.4060802853737,6,0.15,621.8669313191635
01/14/2021,01/20/2021,1365.1638941055476,4,0.4,258.693161558728
06/26/2022,06/29/2022,3274.3371868078116,7,0.0,883.2480981470671
10/19/2021,10/24/2021,5093.899440251033,6,0.0,1534.307474930056
03/25/2021,04/01/2021,198.7082955131744,6,0.1,36.5260918175496
08/08/2021,08/09/2021,2084.0031653807296,12,0.2,380.8277231001894
04/07/2021,04/10/2021,2648.668426775509,3,0.0,541.9830062572345
09/16/2022,09/23/2022,640.5604244068469,11,0.15,157.77434667780295
02/05/2023,02/10/2023,1877.7473645816808,8,0.0,200.5624020492648
05/01/2020,05/03/2020,2736.6943771063184,9,0.15,91.78066959032131
01/17/2020,01/22/2020,3163.579251855011,6,0.3,521.4725944115282
05/04/2023,05/06/2023,1129.15777841036,2,0.0,428.18209575549776
11/22/2020,11/29/2020,811.7998573896487,1,0.15,174.27287487782056
11/13/2020,11/20/2020,565.4310358133849,3,0.2,123.24049459601909
03/19/2022,03/20/2022,2620.1976028165263,3,0.0,909.6809567001058
06/29/2023,07/04/2023,2320.6748388140504,8,0.0,483.8659934975673
05/17/2021,05/21/2021,1265.2163826764731,5,0.0,167.5577894882186
04/28/2020,05/04/2020,402.71315689468577,1,0.2,112.7305622017708
12/10/2021,12/14/2021,885.4170622432164,11,0.0,337.8496239360466
02/14/2020,02/18/2020,1561.8557714534013,4,0.0,363.21294368006886
11/09/2020,11/13/2020,2534.8344590005236,7,0.0,418.63018489983375
04/17/2023,04/23/2023,842.5027007237791,5,0.0,309.793563318303
02/21/2021,02/25/2021,6897.495174577291,10,0.2,1465.910917406179
07/09/2021,07/11/2021,4077.11977163181,13,0.2,10.064391210880629
01/06/2023,01/11/2023,5892.605866311274,6,0.0,779.6855100516541
11/21/2020,11/28/2020,10718.45934761402,14,0.15,3429.4771041816225
10/12/2023,10/13/2023,1622.90074059381,10,0.2,18.563474887569367
12/10/2023,12/14/2023,2040.283802458236,4,0.0,376.9761035303188
05/29/2021,06/05/2021,1211.5721939657747,2,0.0,320.52009531792396
08/01/2020,08/05/2020,5170.856656859364,9,0.3,27.440106742788366
03/14/2020,03/15/2020,1507.5367476632973,2,0.15,142.63743748286038
05/23/2021,05/24/2021,1067.2223296046893,2,0.15,139.6889932251408
11/27/2020,12/01/2020,582.177194440312,13,0.0,105.29622374853165
01/21/2023,01/23/2023,4086.294954192763,12,0.3,780.510402461019
11/18/2021,11/25/2021,1594.7199014840444,2,0.1,319.0752927512933
10/18/2021,10/19/2021,501.86409456317205,1,0.3,16.85562969916986
07/16/2023,07/21/2023,5664.363392969861,13,0.5,-317.60759576204856
10/31/2023,11/07/2023,4064.0339509528812,12,0.5,-561.001327877195
10/24/2022,10/29/2022,450.19514162131253,12,0.3,-15.838935261699639
03/07/2023,03/14/2023,2904.9797689336337,3,0.0,916.150063764445
06/08/2023,06/10/2023,3859.121091688724,6,0.3,-62.23507673802657
08/22/2021,08/28/2021,947.1962115944793,7,0.0,229.9214918996847
12/11/2022,12/14/2022,85.09497862271792,1,0.3,17.249576980261924
11/20/2020,11/22/2020,7611.628016611499,14,0.0,1602.522109764717
09/18/2022,09/22/2022,3227.7913863980866,5,0.15,415.4996027118859
12/17/2021,12/20/2021,1941.7573990943558,5,0.0,702.7501246922124
12/23/2021,12/27/2021,116.01467352624773,1,0.2,30.10060092490729
10/03/2020,10/08/2020,2061.802151174164,4,0.0,750.5806002909248
06/19/2021,06/20/2021,3441.9047485678275,10,0.0,934.7324874017025
05/31/2020,06/07/2020,250.77796519706797,1,0.3,59.10618013269886
08/12/2022,08/16/2022,7166.31928026536,13,0.15,1939.8451207324058
09/15/2020,09/20/2020,12414.528255320924,14,0.0,2789.4244267173835
11/19/2020,11/21/2020,563.0058135470879,1,0.0,162.63354281291993
10/13/2022,10/17/2022,8288.71782865607,12,0.0,1131.7143853439484
05/18/2022,05/23/2022,3946.9177535558733,7,0.15,751.4917816897521
04/06/2023,04/07/2023,1944.7215572097623,7,0.5,-138.18272491707054
11/18/2021,11/25/2021,810.0089385246118,3,0.15,89.15295985353679
11/05/2020,11/09/2020,2688.1137014279548,7,0.0,370.19484147865523
03/13/2022,03/19/2022,967.640281516536,3,0.0,200.74642741307727
12/15/2022,12/20/2022,918.3231155172343,2,0.5,-5.126906957527245
09/11/2021,09/15/2021,8283.524838053387,10,0.0,2320.2677613674514
04/17/2021,04/18/2021,2100.7940368417508,4,0.1,297.180006937228
08/12/2023,08/19/2023,12783.694507702421,14,0.0,4316.7272712763
04/05/2021,04/09/2021,7100.356849731986,10,0.2,1109.7004895427217
09/09/2023,09/13/2023,1949.6766570840653,3,0.3,275.71475799607083
03/24/2022,03/31/2022,2754.673428947731,12,0.0,505.32578562021064
04/25/2022,05/01/2022,4285.951643948221,7,0.15,1153.9528938136596
03/10/2023,03/15/2023,6621.828353182082,12,0.1,1571.242894736511
10/28/2021,10/31/2021,8837.907977475132,12,0.0,3170.1984653842364
09/18/2020,09/25/2020,270.74557027910436,1,0.0,40.06641146491795
12/14/2023,12/18/2023,3768.44929590914,6,0.1,618.7755308688355
06/18/2023,06/21/2023,5820.223221425804,14,0.0,779.356147796679
12/20/2020,12/22/2020,1170.051229680532,2,0.3,17.150837062000246
02/08/2022,02/12/2022,6379.2965432812425,8,0.0,1393.0103137842957
06/28/2020,07/01/2020,3069.4164865045914,14,0.0,1130.6949854199827
03/06/2020,03/08/2020,960.08361819635,5,0.0,256.4500481331558
03/30/2022,04/05/2022,2161.663212216052,3,0.0,430.41632630711354
10/03/2023,10/08/2023,5549.701457808788,10,0.0,1798.4903577015903
06/19/2020,06/23/2020,3931.4369610265994,7,0.0,416.3580916902511
04/18/2021,04/23/2021,8455.889906517325,14,0.2,938.8376980582659
06/17/2021,06/19/2021,4710.315968003646,11,0.5,142.4847451634071
10/22/2023,10/27/2023,394.5188185642073,2,0.2,69.02942761868687
02/04/2023,02/09/2023,2799.9207566132236,5,0.0,790.3262534297373
03/14/2021,03/21/2021,5482.390071821233,11,0.4,-200.38009922169547
04/14/2022,04/15/2022,6992.52983586442,8,0.0,1406.3637938928846
08/14/2020,08/16/2020,3828.9588279167083,13,0.0,1452.973611288627
03/17/2021,03/22/2021,1244.2354983469113,11,0.0,487.9800289991518
01/30/2021,02/02/2021,240.4950213390021,1,0.0,46.56260312254554
12/28/2021,12/30/2021,662.2311632120674,1,0.3,94.93157300025607
03/24/2020,03/25/2020,1403.5647459325864,3,0.0,241.9591703443515
11/02/2022,11/06/2022,1145.8477421562545,3,0.1,183.97570939931825
11/23/2021,11/29/2021,298.39556820928476,13,0.0,100.76830544142774
05/07/2021,05/12/2021,338.82540211597075,7,0.2,50.94362541791862
07/15/2023,07/18/2023,3225.643056863887,6,0.2,822.1421865432394
02/17/2023,02/18/2023,4157.501586264225,7,0.0,1199.9467292291288
08/27/2022,08/29/2022,1971.228252735529,4,0.15,421.2048689895885
12/18/2020,12/24/2020,1049.1328959251962,11,0.2,10.663395613426475
